osm_id,osm_type,name,category,subcategory,latitude,longitude,alamat,phone,website,opening_hours,cuisine,brand,is_minimarket_brand,tipe_fasilitas,name_lower
453889304,way,Alfamart,shop,convenience,-6.2057869,106.8585459,Jalan Matraman Raya,,,,,Alfamart,True,minimarket,alfamart
454014919,way,Alfamidi,shop,convenience,-6.200957,106.8560557,Jalan Matraman Raya,,,,,Alfamidi,True,minimarket,alfamidi
454014920,way,Alfamart,shop,convenience,-6.1994909,106.854453,Jalan Matraman Raya,,,,,Alfamart,True,minimarket,alfamart
455241403,way,Kalibata City Square,shop,mall,-6.2563658,106.8522187,"Jalan Kalibata Raya No.1, Jakarta Selatan, 12750","+62 21 7975 111, +62 21 7994 880",,Mo-Su 10:00-22:00,,,False,minimarket,kalibata city square
456705233,way,Alfamart,shop,convenience,-6.2035563,106.8570288,Jalan Matraman Raya,,,,,Alfamart,True,minimarket,alfamart
456705237,way,Alfamart,shop,convenience,-6.2041369,106.8572395,Jalan Matraman Raya,,,24/7,,Alfamart,True,minimarket,alfamart
463407970,way,Central Park Mall 2,shop,mall,-6.1749205,106.7900649,"Jalan Letjen S Parman No.Kav. 28, DKI Jakarta, 11470",,https://www.centralparkjakarta.com/,Mo-Su 10:00-22:00,,,False,minimarket,central park mall 2
478196525,way,Alfamart,shop,convenience,-6.3375648,106.8569733,,,,,,,True,minimarket,alfamart
478234259,way,Alfamidi Kalisari 2,shop,convenience,-6.3397654,106.8633576,,,,,,,True,minimarket,alfamidi kalisari 2
481718037,way,Indomaret,shop,convenience,-6.2363999,106.8568019,,,,,,Indomaret,True,minimarket,indomaret
481722619,way,Indomaret,shop,convenience,-6.2473424,106.8667482,,,,,,Indomaret,True,minimarket,indomaret
481725779,way,Holland Village,shop,mall,-6.1677289,106.8761422,"Jalan Letnan Jenderal Suprapto, Jakarta Timur, 10640",,,,,,False,minimarket,holland village
481734017,way,Menteng Huis,shop,mall,-6.1879465,106.836442,"Jalan Cikini Raya No.4, DKI Jakarta, 10330",,,,,,False,minimarket,menteng huis
481794040,way,Puri Indah Mall 2,shop,mall,-6.1876769,106.7326309,"Jalan Puri Kembangan Blok Q No.No.2, West Jakarta, 11610",,,,,,False,minimarket,puri indah mall 2
482365594,way,Alfamidi,shop,convenience,-6.2332374,106.8570826,"Jalan Tebet Timur Dalam Raya No.47, Jakarta Selatan, 12820",,,,,Alfamidi,True,minimarket,alfamidi
482367903,way,Ranch Market Kemang,shop,supermarket,-6.2639948,106.8156658,"Jl. Kemang Raya, Bangka, Mampang Prpt., South Jakarta, 12730",,,,,,False,minimarket,ranch market kemang
482402881,way,Circle K,shop,convenience,-6.2258178,106.8524362,Jalan Tebet Utara I,,,,,Circle K,True,minimarket,circle k
482420864,way,Indomaret,shop,convenience,-6.2392064,106.8457408,,,,Mo-Su 07:00-22:00,,Indomaret,True,minimarket,indomaret
482821247,way,Cikini Gold Center,shop,mall,-6.1980381,106.8418242,"Jl. Pengangsaan Timur Raya, Menteng, Central Jakarta, 10330",,,,,,False,minimarket,cikini gold center
482882608,way,Aeon Mall,shop,mall,-6.1726246,106.952139,,,,"PH,Mo-Su 10:00-21:00",,,False,minimarket,aeon mall
483341308,way,Circle K,shop,convenience,-6.2554386,106.8092864,,,,,,Circle K,True,minimarket,circle k
483346714,way,Lawson,shop,convenience,-6.2558876,106.8124321,Jalan Kemang Raya,,,,,Lawson,True,minimarket,lawson
483368936,way,Lawson,shop,convenience,-6.1925882,106.8206926,,,,,,Lawson,True,minimarket,lawson
483395918,way,One Satrio,shop,mall,-6.2256501,106.8268585,"CBD Mega Kuningan, Jalan Prof. Dr. Satrio Kav. E.1.3, Kecamatan Setiabudi, Jakarta Selatan",+62215220568,https://onesatrio.com/,,,,False,minimarket,one satrio
483591551,way,Papaya Fresh Gallery Menteng,shop,supermarket,-6.1857453,106.8254933,,,,,,,False,minimarket,papaya fresh gallery menteng
483593868,way,Alfamart,shop,convenience,-6.2527682,106.814548,,,,,,Alfamart,True,minimarket,alfamart
484257079,way,Indomaret,shop,convenience,-6.2036006,106.9178623,,,,,,Indomaret,True,minimarket,indomaret
484501673,way,Circle K,shop,convenience,-6.2287744,106.8226365,12950,,,,,Circle K,True,minimarket,circle k
484504726,way,Alfamart,shop,convenience,-6.2562677,106.8682916,,,,,,Alfamart,True,minimarket,alfamart
484853287,way,Indomaret,shop,convenience,-6.2600446,106.8151517,,,,24/7,,Indomaret,True,minimarket,indomaret
484853406,way,Plaza Adorama,shop,mall,-6.258517,106.8155102,,,,,,,False,minimarket,plaza adorama
484863112,way,Giant,shop,supermarket,-6.241893,106.8260349,Jalan Mampang Prapatan Raya,,,,,,True,minimarket,giant
484871911,way,Indomaret,shop,convenience,-6.2146529,106.8147816,,,,,,Indomaret,True,minimarket,indomaret
485463217,way,Indomaret,shop,convenience,-6.2071522,106.8107062,Jalan Bendungan Hilir,,,,,Indomaret,True,minimarket,indomaret
486020820,way,Indomaret,shop,convenience,-6.2470422,106.814953,,,,,,Indomaret,True,minimarket,indomaret
486265378,way,Indomaret,shop,convenience,-6.2322363,106.9302251,Jalan Taman Malaka Selatan 2A,,,,,Indomaret,True,minimarket,indomaret
486528922,way,Alfamart,shop,convenience,-6.2073151,106.7907612,,,,,,Alfamart,True,minimarket,alfamart
487668293,way,Super Indo,shop,supermarket,-6.2608262,106.8294343,Jalan Kalibata Utara II,,,,,Super Indo,False,minimarket,super indo
488153150,way,Shell Select,shop,convenience,-6.2250265,106.852633,"Jalan K. Haji Abdul Syafi'ie, Jakarta Selatan, 12820",,,Mo-Su 00:00-23:59,,Shell Select,False,minimarket,shell select
488423563,way,Alfamart,shop,convenience,-6.2607521,106.8333591,"Jalan Kalibata Utara II, South Jakarta, 12760",,,,,Alfamart,True,minimarket,alfamart
489332606,way,Seasons City,shop,mall,-6.1534768,106.7964706,,,,,,,False,minimarket,seasons city
489533809,way,Super Indo,shop,supermarket,-6.2529846,106.8430561,Jalan Raya Pasar Minggu,,,,,Super Indo,False,minimarket,super indo
491491484,way,BP,amenity,fuel,-6.1776781,106.7289656,,,,24/7,,BP,False,minimarket,bp
491506096,way,Alfamidi,shop,convenience,-6.169608,106.8518978,Jalan Tanah Tinggi Barat,,,,,Alfamidi,True,minimarket,alfamidi
491537587,way,Lotte Department Store,shop,department_store,-6.256227,106.8131303,Jalan Kemang I B,,,,,Lotte Department Store,False,minimarket,lotte department store
491755079,way,Circle K,shop,convenience,-6.2460813,106.8154288,,,,,,Circle K,True,minimarket,circle k
491992938,way,Pasar Pagi Asemka,shop,supermarket,-6.1401082,106.811958,Jalan Pancoran,,,,,,False,minimarket,pasar pagi asemka
492058339,way,Indomart,shop,convenience,-6.1801594,106.7424002,,,,Mo-Su 07:00-22:00,,Indomart,False,minimarket,indomart
492067198,way,Ramayana,shop,mall,-6.2646267,106.8662614,Jalan Raya Bogor,,,,,,False,minimarket,ramayana
492234757,way,Indogrosir,shop,supermarket,-6.2128923,106.8830902,Jalan Pisangan Timur Selatan,,,,,,False,minimarket,indogrosir
493550884,way,Indomaret,shop,convenience,-6.2024756,106.7986946,,,,,,Indomaret,True,minimarket,indomaret
493580352,way,Alfamart,shop,convenience,-6.2899085,106.8714897,Jalan Raya Bogor,,,,,Alfamart,True,minimarket,alfamart
493600622,way,Indomaret,shop,convenience,-6.218555,106.7952981,,,,Mo-Su 07:00-23:00,,Indomaret,True,minimarket,indomaret
493624223,way,Puri Indah Mall,shop,mall,-6.1883192,106.7339957,"Jalan Puri Agung Puri Indah, Jakarta Barat, DKI Jakarta, 11610",+62 21 5822 582,,10:00-22:00,,,False,minimarket,puri indah mall
494066797,way,Roxy Square,shop,mall,-6.1666124,106.7994372,"Jalan Kyai Tapa No.No.1, RT.10/RW.10, West Jakarta, 11450",+62 21 5695 3500,,08:00-17:00,,,False,minimarket,roxy square
494155144,way,Ranch Market,shop,supermarket,-6.1883779,106.756302,"Jalan Pesanggrahan, Kembangan Selatan No.2, DKI Jakarta, 11610",,,,,,False,minimarket,ranch market
495380274,way,Indomaret,shop,convenience,-6.2003106,106.8008989,,,,24/7,,Indomaret,True,minimarket,indomaret
495393464,way,Indomaret,shop,convenience,-6.194009,106.7863239,"Jalan Kemanggisan Ilir III No.26, Jakarta Barat",,,Mo-Su 07:00-22:00,,Indomaret,True,minimarket,indomaret
496536209,way,Tip Top Swalayan,shop,supermarket,-6.2006988,106.8863532,Jalan Balai Pustaka Baru,,,,,,False,minimarket,tip top swalayan
496562409,way,Alfamidi,shop,convenience,-6.3085039,106.8380388,Jalan Raya Lenteng Agung,,,,,Alfamidi,True,minimarket,alfamidi
496567372,way,Alfamidi,shop,convenience,-6.2037607,106.8056508,,,,,,Alfamidi,True,minimarket,alfamidi
496611573,way,Alfamidi,shop,convenience,-6.1933593,106.8493632,Jalan Salemba Raya,,,24/7,,Alfamidi,True,minimarket,alfamidi
497077024,way,Alfamidi,shop,convenience,-6.3693599,106.8867504,,,,,,Alfamidi,True,minimarket,alfamidi
497077279,way,Alfamidi,shop,convenience,-6.365615,106.8879942,,,,,,,True,minimarket,alfamidi
497597222,way,Alfamidi,shop,convenience,-6.2066827,106.7861795,Jalan Palmerah Barat,,,,,Alfamidi,True,minimarket,alfamidi
498439185,way,Indomaret,shop,convenience,-6.1154101,106.8873817,,,,,,Indomaret,True,minimarket,indomaret
498441779,way,Indomaret,shop,convenience,-6.2402292,106.7940969,,,,,,Indomaret,True,minimarket,indomaret
498442674,way,All Fresh,shop,convenience,-6.2494787,106.7979658,Jalan Panglima Polim IX,,,,,,False,minimarket,all fresh
498445041,way,Alfamidi,shop,convenience,-6.1159832,106.8897158,Jalan Bugis,,,24/7,,Alfamidi,True,minimarket,alfamidi
498445191,way,Alfamart,shop,convenience,-6.1151414,106.8899258,,,,,,Alfamart,True,minimarket,alfamart
498450123,way,Indomaret,shop,convenience,-6.135186,106.8546195,,,,,,Indomaret,True,minimarket,indomaret
498484472,way,Alfamart,shop,convenience,-6.1174963,106.8898286,,,,,,Alfamart,True,minimarket,alfamart
498510880,way,Ceriamart,shop,convenience,-6.1458734,106.8563003,,,,,,,False,minimarket,ceriamart
498513737,way,Food Centrum,shop,mall,-6.1413081,106.85447,"Jalan Griya Utama, Sunter, North Jakarta, 14350",,,,,,False,minimarket,food centrum
498717449,way,Élysee,shop,mall,-6.2259893,106.8131895,,,,,,,False,minimarket,élysee
498760648,way,Indomaret,shop,convenience,-6.1839224,106.898902,,,,,,Indomaret,True,minimarket,indomaret
499584978,way,Indomaret,shop,convenience,-6.151636,106.8118073,,,,Mo-Su 07:00-22:00,,Indomaret,True,minimarket,indomaret
499819152,way,Carefour,shop,supermarket,-6.1978246,106.7514969,Jalan Meruya Ilir,,,,,,False,minimarket,carefour
499825583,way,Alfamidi Jagakarsa,shop,convenience,-6.3267704,106.8200803,,,,,,,True,minimarket,alfamidi jagakarsa
500036170,way,Alfamart,shop,convenience,-6.3517992,106.8814755,,,,24/7,,,True,minimarket,alfamart
500297134,way,Srengseng Junction,shop,supermarket,-6.2092322,106.7591156,Jalan Srengseng Raya,,,,,,False,minimarket,srengseng junction
500300331,way,Super Indo,shop,supermarket,-6.1840281,106.8909741,Jalan Kayu Putih,,,,,Super Indo,False,minimarket,super indo
500968933,way,Shell Select,shop,convenience,-6.2481854,106.9072887,"Jalan Jati Waringin, Jakarta Timur, 13620",,,Mo-Su 00:00-22:00,,Shell Select,False,minimarket,shell select
501546834,way,Courts Megastore Bekasi,shop,supermarket,-6.1857329,106.9742033,,,,,,,False,minimarket,courts megastore bekasi
501906179,way,Circle K,shop,convenience,-6.210089,106.8109656,,,,,,Circle K,True,minimarket,circle k
502237246,way,Alfamart,shop,convenience,-6.1644224,106.8263692,"Jalan Pecenongan, Jakarta Pusat",,,Mo-Su 07:00-22:00,,Alfamart,True,minimarket,alfamart
502297709,way,Giant Ekspres,shop,supermarket,-6.2999903,106.7779817,Jalan Lebak Bulus Raya,,,"Mo-Su,PH 09:00-21:00",,,True,minimarket,giant ekspres
503064962,way,Alfamart,shop,convenience,-6.2616352,106.8779189,"Jalan Jengki, East Jakarta, 13650",,,,,Alfamart,True,minimarket,alfamart
503074117,way,Indomaret Pusdiklat Depnaker 12A,shop,convenience,-6.2848264,106.8783746,"Jalan Pusdiklat Depnaker No.12A, Jakarta Timur, 13570",+62211500280,https://www.klikindomaret.com,Mo-Su 07:00-22:00,,Indomaret,True,minimarket,indomaret pusdiklat depnaker 12a
503659066,way,Indomaret Squadron 24,shop,convenience,-6.2685127,106.8773392,"Jalan Squadron No.24, Jakarta Timur, 13570",+62211500280,https://www.klikindomaret.com,Mo-Su 07:00-22:00,,Indomaret,True,minimarket,indomaret squadron 24
503664834,way,Indomaret Kerja Bakti,shop,convenience,-6.2761462,106.8756412,"Jalan Kerja Bakti No.4, Jakarta Timur, 13570",+62211500280,https://www.klikindomaret.com,Mo-Su 07:00-22:00,,Indomaret,True,minimarket,indomaret kerja bakti
503922624,way,Indomaret Pondok Gede  Raya,shop,convenience,-6.290803,106.8828676,"Jalan Pondok Gede, Jakarta Timur, 13560",+628111807354,https://www.klikindomaret.com,Mo-Su 07:00-22:00,,Indomaret,True,minimarket,indomaret pondok gede  raya
504474443,way,Pasar Gardu,shop,supermarket,-6.2916434,106.8933754,"Jalan ps gardu gg swadaya no.2, DKI Jakarta, 13810",,,,,,False,minimarket,pasar gardu
504476905,way,Alfamart,shop,convenience,-6.2975645,106.896176,"Jalan Manunggal XVII, Jakarta Timur, 13810",,,Mo-Su 07:00-22:00,,Alfamart,True,minimarket,alfamart
504480073,way,Indomaret Pintu 2 TMII,shop,convenience,-6.2967556,106.8921269,"Jalan Pintu II TMII Atas, Jakarta Timur, 13810",+622122819313,,Mo-Su 07:00-23:00,,Indomaret,True,minimarket,indomaret pintu 2 tmii
504971607,way,Alfamart,shop,convenience,-6.2456374,106.9141583,Jalan Rawa Domba,,,,,Alfamart,True,minimarket,alfamart
505026808,way,Tip Top,shop,supermarket,-6.2432318,106.9014894,Jalan Pahlawan Revolusi,,,,,,False,minimarket,tip top
505426037,way,Lawson Station,shop,convenience,-6.2005816,106.7848294,"Jalan KH. Syahdan No.RT.6/RW.12, Palmerah , West Jakarta, 11480",,,,,,True,minimarket,lawson station
505525812,way,Alfamidi,shop,convenience,-6.3111779,106.7814033,,,,,,Alfamidi,True,minimarket,alfamidi
506711807,way,Ancol Beach City Mall,shop,mall,-6.1175406,106.8581105,,+62 821 3600 9600,https://beachcityjakarta.com,Mo-Th 10:00-21:00; Fr-Su 10:00-22:00,,,False,minimarket,ancol beach city mall
506861852,way,Indomaret Al-Baidho,shop,convenience,-6.2938392,106.9004339,"Jalan Al Baidho I, Jakarta Timur, 13810",,,Mo-Su 07:00-22:00,,Indomaret,True,minimarket,indomaret al-baidho
507211085,way,Alfamart,shop,convenience,-6.1446561,106.8118469,,,,,,Alfamart,True,minimarket,alfamart
507211122,way,Indomaret,shop,convenience,-6.1456237,106.8125256,,,,,,Indomaret,True,minimarket,indomaret
507225463,way,Alfamart,shop,convenience,-6.185903,106.8004477,,,,,,Alfamart,True,minimarket,alfamart
507486741,way,Super Indo,shop,supermarket,-6.1321853,106.7108841,Jalan Taman Boulevard Palem Permata,,,,,,False,minimarket,super indo
507726687,way,Indomaret Kramat Cipayung,shop,convenience,-6.3162348,106.9169817,"Jalan Terusan Mabes Hankam, Jakarta Timur, 13880",,,Mo-Su 07:00-22:00,,Indomaret,True,minimarket,indomaret kramat cipayung
507744066,way,Indomaret Mabes Hankam,shop,convenience,-6.3142121,106.9112996,"Jalan Raya Mabes Hankkam No.6A, Jakarta Timur, 13880",,,Mo-Su 07:00-22:00,,Indomaret,True,minimarket,indomaret mabes hankam
508079460,way,Lotte Mart,shop,supermarket,-6.1315512,106.7043464,Jalan Satu Maret,,,,,,False,minimarket,lotte mart
508079492,way,Super Indo,shop,supermarket,-6.1422628,106.7076245,Jalan Raya Citra Garden 2,,,,,,False,minimarket,super indo
508117294,way,Alfamart,shop,convenience,-6.3309057,106.8525206,,,,,,,True,minimarket,alfamart
508134836,way,Indomaret,shop,convenience,-6.3311379,106.8528562,,,,,,,True,minimarket,indomaret
508135141,way,Alfamart,shop,convenience,-6.3297861,106.8548757,,,,,,Alfamart,True,minimarket,alfamart
508303805,way,Cibubur Junction,shop,mall,-6.3696111,106.8941618,"Jalan Jambore Raya No.1, Jakarta Timur, 13720",+62 21 877 55 678;+62 21 873 3339,,Mo-Su 10:00-22:00,,,False,minimarket,cibubur junction
508848985,way,Alfamart,shop,convenience,-6.2005759,106.8002682,Jalan Aipda K.S. Tubun,,https://alfamartku.com/,,,Alfamart,True,minimarket,alfamart
508918878,way,Alfamidi,shop,convenience,-6.3335251,106.8284454,Jalan Jeruk,,,,,Alfamidi,True,minimarket,alfamidi
509015471,way,Mini Super Jatinegara,shop,supermarket,-6.2224859,106.8684112,"Jalan Jatinegara Timur, 13310",,,,,,False,minimarket,mini super jatinegara
509344832,way,The Amboja,shop,mall,-6.3094796,106.9009,,,,,,,False,minimarket,the amboja
509754002,way,Indomaret,shop,convenience,-6.3600983,106.8837302,,,,,,,True,minimarket,indomaret
509814038,way,Alfamidi,shop,convenience,-6.2446248,106.9427953,,,,,,Alfamidi,True,minimarket,alfamidi
509818176,way,Indomaret,shop,convenience,-6.2315146,106.9431411,Jalan Raya Pondok Kopi,,,,,Indomaret,True,minimarket,indomaret
510172679,way,Lotte Mart,shop,mall,-6.3097448,106.867373,"Jalan Lingkar Luar Selatan Nomer 6, DKI Jakarta",,,,,,False,minimarket,lotte mart
510615428,way,Toko Budi Baik,shop,convenience,-6.1909466,106.7807787,,,,08:00-20:00,,,False,minimarket,toko budi baik
510761129,way,Alfamart,shop,convenience,-6.2286197,106.9355369,Jalan Pondok Kelapa Raya,,,,,Alfamart,True,minimarket,alfamart
511412081,way,Indomaret Point,shop,convenience,-6.1218978,106.834546,,,,,,Indomaret,True,minimarket,indomaret point
511604712,way,Toko Daging Nusantara (Tanjung Duren),shop,supermarket,-6.1826702,106.7837486,"Jalan Tanjung Duren Raya, Jakarta Barat, 11470",+6287887664002,https://surinusantarajaya.com/,Mo-Su 07:00-21:00,,,False,minimarket,toko daging nusantara (tanjung duren)
511880032,way,Healthy Choice,shop,convenience,-6.1634543,106.9031498,Jalan Boulevard Raya Blok TM 2 No. 25,,,Mo-Su 09:00-21:00,,,False,minimarket,healthy choice
511934520,way,Mega Glodok Kemayoran,shop,mall,-6.1546845,106.8490191,"Jl. Angkasa No.No. 6 Kav B6, Central Jakarta, 10610",,,,,,False,minimarket,mega glodok kemayoran
511977017,way,HERO,shop,supermarket,-6.2829101,106.7916026,Jalan Terogong III,,,,,,True,minimarket,hero
512180255,way,Indomaret,shop,convenience,-6.1427862,106.8424822,,,,,,Indomaret,True,minimarket,indomaret
512190680,way,Shell Select,shop,convenience,-6.2208353,106.7405472,"Jalan Joglo Raya, Jakarta Barat, 11640",,,Mo-Su 06:00-22:00,,Shell Select,False,minimarket,shell select
512512203,way,Citra Mall Klender,shop,mall,-6.2141544,106.9031531,"Jalan I Gusti Ngurah Rai, DKI Jakarta, 13470",,,,,,False,minimarket,citra mall klender
512785174,way,Mitra 10 Kalideres,shop,supermarket,-6.1544099,106.7144054,,,,,,,False,minimarket,mitra 10 kalideres
512873522,way,Lotte Mall,shop,mall,-6.2243835,106.8232759,"Jalan Prof. Dr. Satrio No.Kav 4-5, DKI Jakarta, 12940",,https://www.lotteavenue.co.id,,,,False,minimarket,lotte mall
513486456,way,Alfamart,shop,convenience,-6.3602105,106.8839127,,,,,,,True,minimarket,alfamart
513486532,way,Alfamart,shop,convenience,-6.3525209,106.8724861,,,,,,,True,minimarket,alfamart
513486574,way,Indomaret,shop,convenience,-6.3519514,106.8722938,,,,,,,True,minimarket,indomaret
513486581,way,Alfamidi,shop,convenience,-6.349378,106.8764959,,,,,,,True,minimarket,alfamidi
513503339,way,Transmart Carrefour,shop,supermarket,-6.2475789,106.9317551,Jalan Raya Kalimalang,,,,,,True,minimarket,transmart carrefour
514441631,way,Alfamidi,shop,convenience,-6.3093636,106.7933448,,,,,,,True,minimarket,alfamidi
514441634,way,Aneka Buana Pondok Labu Supermarket,shop,supermarket,-6.3093794,106.7940744,"Jl. RS Fatmawati No.No.15, RT.2/RW, Pd. Labu, Cilandak, South Jakarta, 12450",,,,,,False,minimarket,aneka buana pondok labu supermarket
514659301,way,Alfamidi,shop,convenience,-6.3266096,106.857627,,,,,,Alfamidi,True,minimarket,alfamidi
514725832,way,Alfamidi,shop,supermarket,-6.2356941,106.7444579,Jalan H. Muchtar Raya,,,,,,True,minimarket,alfamidi
514735120,way,Super Indo,shop,supermarket,-6.1670628,106.7246535,Jalan Raya Duri Kosambi,,,,,Super Indo,False,minimarket,super indo
515528334,way,Alfamidi,shop,convenience,-6.323762,106.8578801,,,,,,Alfamidi,True,minimarket,alfamidi
515729633,way,Indomaret,shop,convenience,-6.3520663,106.8886054,,,,,,,True,minimarket,indomaret
516579950,way,Indomaret,shop,convenience,-6.3203154,106.8582926,,,,,,Indomaret,True,minimarket,indomaret
516775412,way,Melawai Plaza,shop,mall,-6.2455158,106.8023523,Jalan Melawai Raya,,,,,,False,minimarket,melawai plaza
516775418,way,Pasaraya Grande Blok M,shop,mall,-6.2443931,106.8026067,"Jalan Iskandarsyah II No.2, DKI Jakarta, 12160",,,,,,False,minimarket,pasaraya grande blok m
516775426,way,Blok M Square,shop,mall,-6.2445744,106.8006164,,,,Mo-Su 10:00-22:00,,,False,minimarket,blok m square
517134930,way,Alfamart,shop,convenience,-6.3285156,106.884738,,,,,,,True,minimarket,alfamart
517859698,way,Alfamart,shop,convenience,-6.3167939,106.8791019,,,,,,Alfamart,True,minimarket,alfamart
517870244,way,Ibunda Grosir,shop,supermarket,-6.3178815,106.8779371,"Jalan Centex, DKI Jakarta, 13740",,,Mo-Su 09:00-22:00,,,False,minimarket,ibunda grosir
518173657,way,Alfamart,shop,convenience,-6.1231692,106.8890462,,,,,,Alfamart,True,minimarket,alfamart
518253531,way,Indomaret,shop,convenience,-6.3396496,106.8792211,,,,,,,True,minimarket,indomaret
518253533,way,Alfamart,shop,convenience,-6.3396631,106.8794068,,,,,,,True,minimarket,alfamart
518265543,way,Alfa,shop,convenience,-6.2465828,106.7621296,,,,,,,False,minimarket,alfa
518463997,way,Toserba Yogya,shop,supermarket,-6.2394167,106.9003337,"Jalan Pahlawan Revolusi, DKI Jakarta",,,,,,False,minimarket,toserba yogya
519206796,way,Alfamart,shop,convenience,-6.2445896,106.9348659,Jalan Raya Pondok Kelapa,,,,,Alfamart,True,minimarket,alfamart
519231046,way,Alfamart Taruna Jaya 3,shop,convenience,-6.3566091,106.8804534,,,,,,,True,minimarket,alfamart taruna jaya 3
519262454,way,Super Indo,shop,supermarket,-6.2713251,106.7575779,Jalan Kesehatan Raya,,,,,Super Indo,False,minimarket,super indo
519904290,way,Shell Select,shop,convenience,-6.1381465,106.8790931,"Jalan Danau Sunter Utara, Jakarta Utara, 14340",,,Mo-Su 00:00-23:59,,Shell Select,False,minimarket,shell select
519914970,way,Indomaret,shop,convenience,-6.2360361,106.9223965,,,,,,Indomaret,True,minimarket,indomaret
520038142,way,Toko Sundari,shop,supermarket,-6.1772285,106.784348,"Jalan Delima Raya No.44, Jakarta Barat, 11470",+62215604644,,Mo-Su 07:30-17:00,,,False,minimarket,toko sundari
520038165,way,Alfamart,shop,convenience,-6.1784838,106.782549,"Jalan Tanjung Duren Barat IV No.8, Jakarta Barat, 11470",,https://www.alfamart.co.id/,Mo-Fr 07:00-22:00,,Alfamart,True,minimarket,alfamart
520038420,way,Toko Subur,shop,supermarket,-6.1762992,106.7834488,"Jalan Tanjung Duren Raya No.86, Jakarta Barat, 11470",+62215684367,,Mo-Sa 08:00-18:00,,,False,minimarket,toko subur
520175875,way,Alfamart,shop,convenience,-6.2370696,106.9341881,Jalan Pondok Kelapa Raya,,,,,Alfamart,True,minimarket,alfamart
520183400,way,Alfamart,shop,convenience,-6.2427022,106.9341409,Jalan Pondok Kelapa Raya,,,,,Alfamart,True,minimarket,alfamart
520195061,way,Alfamart,shop,convenience,-6.1704362,106.7828303,"Jalan Tanjung Duren Utara IV No.462, Jakarta Barat, 11470",,,Mo-Su 07:00-21:30,,Alfamart,True,minimarket,alfamart
520208528,way,Pondok Kelapa Townsquare,shop,mall,-6.239977,106.9351095,,,,,,,False,minimarket,pondok kelapa townsquare
521136926,way,Indomaret,shop,convenience,-6.1840138,106.7873569,"Jalan Tanjung Duren Raya Lama, Jakarta Barat, 11470",,,Mo-Fr 07:00-22:00,,Indomaret,True,minimarket,indomaret
521149234,way,Carefour Express Kebayoran,shop,supermarket,-6.2388064,106.7776956,Jalan Ciledug Raya,,,,,,False,minimarket,carefour express kebayoran
521153176,way,Alfamidi,shop,convenience,-6.2401978,106.7527459,Jalan Sadar Raya,,,,,Alfamidi,True,minimarket,alfamidi
521439410,way,Bella Terra,shop,mall,-6.1748628,106.8945827,,,,,,,False,minimarket,bella terra
521454663,way,Carrefour,shop,supermarket,-6.2877147,106.7759536,Jalan Ciputat Raya,,,,,Carrefour,True,minimarket,carrefour
521678637,way,Mall Metro Cipulir,shop,mall,-6.2384196,106.7640825,,,,,,,False,minimarket,mall metro cipulir
521698288,way,Indomaret,shop,convenience,-6.1739551,106.7857915,"Jalan Tanjung Duren Raya No.17, Jakarta Barat, 11470",,https://www.indomaret.co.id/,24/7,,Indomaret,True,minimarket,indomaret
521698325,way,Alfamart,shop,convenience,-6.1735677,106.7860336,"Jalan Tanjung Duren Raya No.6, Jakarta Barat, 11470",1500959,,Mo-Fr 07:00-22:00,,Alfamart,True,minimarket,alfamart
521728487,way,Alfamart,shop,convenience,-6.3047949,106.7941613,,,,,,Alfamart,True,minimarket,alfamart
521747856,way,Alfamart,shop,convenience,-6.1140791,106.8833896,,,,24/7,,Alfamart,True,minimarket,alfamart
521759308,way,Alfamart,shop,convenience,-6.1197862,106.8842445,,,,,,,True,minimarket,alfamart
522338920,way,Alfamidi,shop,convenience,-6.2583997,106.759397,Jalan Bintaro Permai,,,,,Alfamidi,True,minimarket,alfamidi
522438952,way,Alfamart,shop,convenience,-6.1399116,106.8416516,,,,,,Alfamart,True,minimarket,alfamart
522441396,way,Alfamart,shop,convenience,-6.1387269,106.8406984,,,,,,Alfamart,True,minimarket,alfamart
522787758,way,Alfamart,shop,convenience,-6.1193129,106.8774224,,,,,,Alfamart,True,minimarket,alfamart
522787763,way,Alfamart,shop,convenience,-6.1227131,106.8744256,,,,,,Alfamart,True,minimarket,alfamart
523544167,way,Indomaret,shop,convenience,-6.1372294,106.8418906,,,,,,Indomaret,True,minimarket,indomaret
523546132,way,Alfamart,shop,convenience,-6.1154664,106.8879095,,,,,,Alfamart,True,minimarket,alfamart
523546140,way,Indomaret,shop,convenience,-6.1189058,106.8876721,,,,,,Indomaret,True,minimarket,indomaret
523546148,way,Alfamidi,shop,convenience,-6.1219236,106.8884991,,,,,,Alfamidi,True,minimarket,alfamidi
523546150,way,Alfamart,shop,convenience,-6.1227599,106.8847967,,,,,,,True,minimarket,alfamart
523566272,way,Indomaret M. Kahfi 1 No.69,shop,convenience,-6.3569053,106.8010872,,,,,,,True,minimarket,indomaret m. kahfi 1 no.69
523937841,way,Indomaret,shop,convenience,-6.1600292,106.7698373,,,,,,Indomaret,True,minimarket,indomaret
524277812,way,Indomaret,shop,convenience,-6.141502,106.8374083,,,,,,Indomaret,True,minimarket,indomaret
524280270,way,Alfamart,shop,convenience,-6.1418379,106.8391235,,,,,,Alfamart,True,minimarket,alfamart
524280380,way,Alfamart,shop,convenience,-6.1415184,106.8404493,,,,,,Alfamart,True,minimarket,alfamart
